loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
0.038328,0,0,0,0.017179,0.007971,0.145,0.065116,0.093391,0.00068,0.007576,0.00068,0.030534,0,0.034483,0,0.135135,0.041667,0.017699,0.016355,0,false
0.013937,0,0,0,0.009042,0.003545,0.135,0.069767,0.038796,0.000324,0.003788,0.000324,0.01145,0,0,0,0.135135,0.016667,0.010324,0.007009,0,true
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.003484,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.233449,0.090909,0,0.090909,0.130199,0.097425,0.035,0.284465,0.26137,0.036314,0.098485,0.036314,0.194656,0.068182,0.103448,0,0.405405,0.216667,0.134218,0.123832,0.090909,false
0.010453,0,0,0,0.005425,0.001959,0.25,0.037209,0.040143,0.000096,0.003788,0.000095,0.007634,0,0,0,0.108108,0.016667,0.0059,0.004673,0,false
0.003484,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.020906,0.045455,0,0.045455,0.019892,0.00996,0.09,0.104186,0.072931,0.00136,0.011364,0.00136,0.015267,0,0.017241,0,0.189189,0.041667,0.020649,0.018692,0.045455,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.313589,0.363636,0.36,0.363636,0.184448,0.138913,0.025,0.360558,0.29395,0.065651,0.140152,0.065651,0.301527,0.045455,0.12069,0.083333,0.432432,0.216667,0.207965,0.147196,0.363636,false
0.02439,0,0,0,0.025316,0.013463,0.11,0.083721,0.122708,0.001477,0.015152,0.001477,0.019084,0,0,0,0.162162,0.066667,0.023599,0.028037,0,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.034843,0,0,0,0.0217,0.01154,0.11,0.083721,0.1052,0.001266,0.011364,0.001266,0.022901,0,0,0,0.189189,0.058333,0.022124,0.021028,0,true
0.059233,0,0,0,0.028029,0.01663,0.155,0.060093,0.211126,0.00131,0.015152,0.00131,0.038168,0,0.034483,0,0.162162,0.108333,0.025074,0.03271,0,false
0.163763,0.068182,0,0.068182,0.119349,0.087479,0.025,0.385116,0.173366,0.044148,0.087121,0.044148,0.156489,0,0.051724,0.166667,0.486486,0.166667,0.126844,0.107477,0.068182,true
0.003484,0,0,0,0.004521,0.001466,0.25,0.037209,0.030042,0.000071,0,0.000071,0,0,0,0,0.108108,0.008333,0.0059,0.002336,0,false
0.268293,0.136364,0,0.113636,0.192586,0.150224,0.03,0.329488,0.348027,0.064848,0.151515,0.064848,0.251908,0.090909,0.103448,0,0.378378,0.283333,0.187316,0.200935,0.136364,true
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.407666,0.295455,0.4,0.227273,0.296564,0.261856,0.02,0.493953,0.404537,0.16951,0.261364,0.16951,0.358779,0.068182,0.327586,0,0.594595,0.483333,0.277286,0.327103,0.295455,false
0.083624,0.045455,0,0.045455,0.061483,0.041281,0.045,0.204651,0.153942,0.011071,0.041667,0.011071,0.080153,0,0.017241,0,0.378378,0.116667,0.067847,0.051402,0.045455,false
0.013937,0,0,0,0.002712,0.0006,1,0.009302,0.049259,0.000007,0,0.000007,0.01145,0,0,0,0.027027,0.016667,0.001475,0.004673,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.010453,0,0,0,0.002712,0.0006,0.5,0.018605,0.024604,0.000015,0,0.000014,0,0,0,0,0.054054,0.008333,0.00295,0.002336,0,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.017422,0,0,0,0.011754,0.004243,0.165,0.055814,0.058013,0.00031,0.003788,0.00031,0.015267,0,0,0,0.108108,0.016667,0.014749,0.007009,0,true
0.013937,0,0,0,0.011754,0.005454,0.165,0.055814,0.074588,0.000399,0.003788,0.000399,0.003817,0,0,0,0.162162,0.033333,0.013274,0.009346,0,false
0.020906,0,0,0,0.013562,0.006553,0.115,0.081488,0.061432,0.000699,0.007576,0.000699,0.015267,0,0.017241,0,0.189189,0.033333,0.014749,0.011682,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.080139,0.068182,0,0.045455,0.049729,0.033024,0.03,0.324651,0.077592,0.014054,0.034091,0.014053,0.072519,0,0.051724,0,0.432432,0.091667,0.045723,0.056075,0.068182,true
0.12892,0.068182,0.12,0.068182,0.062387,0.041889,0.035,0.257674,0.124106,0.01414,0.041667,0.01414,0.103053,0.136364,0.051724,0,0.405405,0.108333,0.066372,0.056075,0.068182,false
0.132404,0.090909,0.08,0.090909,0.077758,0.054301,0.045,0.217116,0.190925,0.015445,0.05303,0.015445,0.125954,0.022727,0.017241,0,0.378378,0.15,0.082596,0.070093,0.079545,true
0.142857,0.090909,0.08,0.068182,0.08047,0.057178,0.035,0.264372,0.165026,0.01981,0.056818,0.01981,0.103053,0,0.103448,0,0.405405,0.158333,0.078171,0.084112,0.090909,false
0.04878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.993031,0.590909,0.16,0.545455,0.434901,0.372302,0.02,0.51014,0.556822,0.248928,0.371212,0.248928,0.755725,1,0.603448,0.25,0.459459,0.441667,0.457227,0.399533,0.590909,true
0.522648,0.386364,0.12,0.340909,0.396926,0.352448,0.015,0.717023,0.375168,0.331129,0.352273,0.331129,0.458015,0.068182,0.413793,0.166667,0.702703,0.466667,0.402655,0.38785,0.375,true
0.066202,0.045455,0,0.045455,0.029837,0.018584,0.055,0.162791,0.087123,0.003964,0.018939,0.003965,0.049618,0.022727,0.034483,0.166667,0.378378,0.066667,0.033923,0.023364,0.045455,false
0.003484,0,0,0,0.006329,0.002284,0.25,0.037209,0.046877,0.000111,0.003788,0.000111,0,0,0,0,0.108108,0.016667,0.007375,0.004673,0,false
0.045296,0.022727,0,0.022727,0.027125,0.015485,0.085,0.107535,0.109914,0.002181,0.015152,0.002181,0.038168,0,0.017241,0,0.216216,0.075,0.025074,0.030374,0.022727,false
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.041812,0,0,0,0.012658,0.005873,0.2,0.046512,0.096343,0.000358,0.007576,0.000358,0.019084,0.090909,0.034483,0,0.135135,0.041667,0.013274,0.011682,0,false
0.031359,0,0,0,0.013562,0.00701,0.2,0.046512,0.11499,0.000427,0.007576,0.000427,0.026718,0.022727,0,0,0.135135,0.066667,0.010324,0.018692,0,true
0.003484,0.022727,0,0,0.009946,0.004614,0.145,0.065116,0.054076,0.000394,0.003788,0.000394,0,0,0,0,0.189189,0.025,0.011799,0.007009,0.022727,false
0.04878,0,0,0,0.018987,0.010608,0.165,0.055814,0.145033,0.000776,0.011364,0.000776,0.030534,0,0.017241,0,0.162162,0.083333,0.016224,0.023364,0,false
0.020906,0,0,0,0.007233,0.003031,0.165,0.055814,0.041438,0.000222,0.003788,0.000222,0.01145,0.022727,0.017241,0,0.162162,0.016667,0.00885,0.004673,0,false
0.003484,0,0,0,0.002712,0.0006,0.5,0.018605,0.024604,0.000015,0,0.000014,0,0,0,0,0.054054,0.008333,0.00295,0.002336,0,false
0.083624,0.068182,0,0.068182,0.06962,0.045705,0.045,0.218233,0.159795,0.013075,0.045455,0.013075,0.076336,0,0,0,0.297297,0.125,0.066372,0.074766,0.068182,false
0.010453,0,0,0,0.005425,0.001959,0.25,0.037209,0.040143,0.000096,0.003788,0.000095,0.007634,0,0,0,0.108108,0.016667,0.0059,0.004673,0,false
0.027875,0,0,0,0.012658,0.005873,0.135,0.069767,0.064229,0.000537,0.007576,0.000537,0.019084,0,0,0.083333,0.162162,0.033333,0.013274,0.011682,0,false
0.04878,0,0,0,0.011754,0.005204,0.32,0.029209,0.135813,0.000199,0.003788,0.0002,0.045802,0,0,0,0.054054,0.058333,0.00295,0.025701,0,false
0.017422,0,0,0,0.01085,0.005242,0.145,0.065116,0.061432,0.000447,0.003788,0.000447,0.015267,0,0,0,0.189189,0.033333,0.011799,0.009346,0,false
0.006969,0,0,0,0.003617,0.00101,0.5,0.018605,0.041438,0.000025,0,0.000024,0.007634,0,0,0,0.054054,0.016667,0.00295,0.004673,0,false
0.163763,0.068182,0,0.068182,0.109403,0.071823,0.035,0.259163,0.211437,0.024398,0.07197,0.024398,0.148855,0,0.103448,0,0.297297,0.125,0.122419,0.088785,0.068182,false
0.083624,0.045455,0,0.022727,0.045208,0.028562,0.05,0.187535,0.116181,0.007022,0.030303,0.007021,0.064885,0.022727,0.034483,0,0.297297,0.1,0.041298,0.051402,0.045455,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.04878,0,0,0,0.018987,0.010608,0.165,0.055814,0.145033,0.000776,0.011364,0.000776,0.030534,0,0.017241,0,0.162162,0.083333,0.016224,0.023364,0,false
0.062718,0.022727,0,0.022727,0.037071,0.022377,0.07,0.130233,0.131099,0.003819,0.022727,0.003819,0.064885,0,0,0,0.27027,0.083333,0.039823,0.03271,0.022727,false
0.020906,0,0,0,0.014467,0.006712,0.135,0.069767,0.073397,0.000614,0.007576,0.000613,0.015267,0.022727,0,0,0.162162,0.033333,0.016224,0.011682,0,false
0.055749,0.022727,0,0.022727,0.018083,0.009616,0.095,0.099163,0.073967,0.00125,0.011364,0.00125,0.041985,0,0.068966,0,0.216216,0.05,0.017699,0.018692,0.022727,false
0.013937,0,0,0,0.009946,0.004403,0.25,0.037209,0.090283,0.000215,0.003788,0.000214,0.015267,0,0,0,0.108108,0.041667,0.00885,0.011682,0,false
0.059233,0.045455,0,0.045455,0.034358,0.021078,0.045,0.210791,0.076298,0.005824,0.022727,0.005824,0.053435,0,0.034483,0,0.324324,0.075,0.030973,0.03972,0.045455,false
0.118467,0,0,0,0.028933,0.016851,0.095,0.096744,0.132912,0.002136,0.015152,0.002136,0.030534,0.409091,0,0,0.216216,0.083333,0.028024,0.030374,0,true
0.003484,0,0,0,0.004521,0.001466,0.25,0.037209,0.030042,0.000071,0,0.000071,0,0,0,0,0.108108,0.008333,0.0059,0.002336,0,false
0.062718,0.022727,0,0.022727,0.040687,0.023697,0.08,0.11907,0.15187,0.003697,0.022727,0.003697,0.049618,0.022727,0.051724,0,0.216216,0.083333,0.042773,0.037383,0.022727,false
0.261324,0.295455,0.28,0.295455,0.174503,0.132251,0.03,0.336186,0.300114,0.058277,0.132576,0.058277,0.263359,0,0.086207,0,0.432432,0.225,0.19469,0.142523,0.295455,false
0.073171,0,0,0,0.062387,0.041889,0.09,0.104186,0.306796,0.005719,0.041667,0.005719,0.049618,0,0,0,0.216216,0.166667,0.060472,0.065421,0,false
0,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.003484,0,0,0,0.006329,0.002284,0.25,0.037209,0.046877,0.000111,0.003788,0.000111,0,0,0,0,0.108108,0.016667,0.007375,0.004673,0,false
0.466899,0.636364,0.48,0.636364,0.469259,0.394707,0.015,0.684093,0.440329,0.353802,0.393939,0.353801,0.480916,0.045455,0.051724,0.083333,0.486486,0.391667,0.482301,0.448598,0.636364,false
0.010453,0,0,0,0.006329,0.002481,0.2,0.046512,0.040713,0.000151,0.003788,0.000151,0.007634,0,0,0,0.135135,0.016667,0.007375,0.004673,0,false
0.062718,0,0,0,0.016275,0.007206,0.135,0.069767,0.078836,0.000659,0.007576,0.000659,0.022901,0.090909,0,0,0.135135,0.033333,0.017699,0.014019,0,false
0.010453,0,0,0,0.006329,0.002481,0.2,0.046512,0.040713,0.000151,0.003788,0.000151,0.007634,0,0,0,0.135135,0.016667,0.007375,0.004673,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.118467,0.045455,0,0.045455,0.067812,0.046011,0.05,0.183814,0.190977,0.011086,0.045455,0.011085,0.114504,0,0.051724,0,0.324324,0.141667,0.069322,0.065421,0.045455,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.003817,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.062718,0.022727,0,0.022727,0.037071,0.024044,0.09,0.105488,0.174039,0.003322,0.022727,0.003322,0.041985,0.022727,0.034483,0,0.27027,0.125,0.035398,0.03972,0.022727,false
0.041812,0,0,0,0.018083,0.008737,0.15,0.061953,0.107531,0.00071,0.007576,0.00071,0.030534,0,0.051724,0,0.135135,0.05,0.017699,0.018692,0,false
0.15331,0.045455,0,0.045455,0.068716,0.047547,0.05,0.194791,0.186212,0.01214,0.049242,0.012139,0.09542,0.136364,0.137931,0.166667,0.351351,0.15,0.069322,0.067757,0.045455,false
0.02439,0,0,0,0.019892,0.010281,0.105,0.086884,0.090335,0.00117,0.011364,0.00117,0.019084,0,0,0,0.189189,0.05,0.020649,0.018692,0,false
0.066202,0.045455,0.08,0.045455,0.047016,0.030866,0.035,0.282791,0.083238,0.011438,0.030303,0.011438,0.053435,0,0.068966,0,0.432432,0.083333,0.048673,0.044393,0.045455,false
0.097561,0.068182,0,0.068182,0.073237,0.04808,0.055,0.167442,0.219103,0.01055,0.049242,0.01055,0.083969,0,0.017241,0,0.243243,0.141667,0.069322,0.079439,0.068182,false
0,0,0,0,0.001808,0,0,0,0,0,0,0,0,0,0,0,0,0.008333,0,0.004673,0,false
0.010453,0,0,0,0.007233,0.002836,0.165,0.055814,0.038796,0.000207,0.003788,0.000207,0.007634,0,0,0,0.162162,0.008333,0.010324,0.002336,0,false
0.04878,0,0,0,0.0434,0.027031,0.09,0.101023,0.204237,0.003578,0.026515,0.003578,0.038168,0,0,0,0.216216,0.116667,0.042773,0.044393,0,false
0.041812,0.022727,0,0.022727,0.023508,0.012501,0.06,0.150698,0.063296,0.002469,0.011364,0.002469,0.038168,0,0.017241,0,0.243243,0.041667,0.025074,0.021028,0.022727,false
0.017422,0,0,0,0.008137,0.003603,0.165,0.055814,0.049259,0.000264,0.003788,0.000263,0.015267,0,0,0,0.162162,0.025,0.00885,0.007009,0,false
0.101045,0.022727,0,0.022727,0.066908,0.041673,0.04,0.232558,0.136745,0.0127,0.041667,0.0127,0.091603,0.045455,0.034483,0,0.27027,0.1,0.064897,0.070093,0.022727,true
0.181185,0.090909,0.08,0.090909,0.157324,0.124012,0.04,0.223256,0.42391,0.036282,0.125,0.036282,0.187023,0,0.034483,0,0.405405,0.291667,0.174041,0.130841,0.079545,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.010453,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0.007634,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.142857,0.090909,0.08,0.045455,0.108499,0.081188,0.02,0.42586,0.145499,0.045301,0.079545,0.0453,0.125954,0,0.12069,0,0.513514,0.183333,0.09882,0.123832,0.090909,false
0.003484,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.15331,0.113636,0,0.113636,0.08047,0.05403,0.025,0.384558,0.107221,0.027224,0.05303,0.027224,0.141221,0.068182,0.051724,0,0.432432,0.1,0.085546,0.07243,0.113636,false
0.055749,0.022727,0,0.022727,0.022604,0.011682,0.08,0.11907,0.074847,0.001823,0.011364,0.001823,0.045802,0,0.051724,0,0.216216,0.041667,0.025074,0.018692,0.022727,false
0.149826,0.090909,0.12,0.090909,0.079566,0.053423,0.04,0.23386,0.17435,0.016368,0.05303,0.016368,0.129771,0.045455,0.103448,0,0.351351,0.125,0.087021,0.067757,0.090909,false
0.003484,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.114983,0.090909,0,0.045455,0.06962,0.047237,0.045,0.203535,0.177095,0.012601,0.045455,0.0126,0.103053,0.045455,0.051724,0,0.324324,0.141667,0.067847,0.07243,0.090909,false
0.003484,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.090592,0.045455,0,0.045455,0.06962,0.049875,0.07,0.132093,0.287942,0.008639,0.049242,0.008639,0.083969,0,0.051724,0,0.297297,0.2,0.067847,0.07243,0.045455,true
0.013937,0,0,0,0.001808,0.000253,1,0.009302,0.020719,0.000003,0,0.000003,0.007634,0,0,0,0.027027,0.008333,0.001475,0.002336,0,false
0.219512,0.068182,0,0.068182,0.124774,0.093971,0.045,0.201302,0.356159,0.024795,0.094697,0.024795,0.171756,0.272727,0.086207,0,0.297297,0.258333,0.113569,0.142523,0.068182,true
0.034843,0.045455,0.08,0.022727,0.038879,0.025524,0.07,0.129674,0.150264,0.004335,0.026515,0.004335,0.026718,0,0.034483,0,0.297297,0.125,0.035398,0.044393,0.045455,true
0.055749,0.045455,0,0.045455,0.038879,0.023851,0.06,0.161302,0.112866,0.00504,0.022727,0.00504,0.057252,0,0,0,0.324324,0.075,0.044248,0.030374,0.045455,false
0.013937,0,0,0,0.000904,0,0,0,0,0,0,0,0,0,0,0,0.027027,0,0.001475,0,0,false
0.020906,0,0,0,0.011754,0.004925,0.15,0.061953,0.060603,0.0004,0.003788,0.0004,0.019084,0,0,0,0.135135,0.025,0.013274,0.009346,0,false
0.003484,0,0,0,0.005425,0.001959,0.2,0.046512,0.032114,0.000119,0.003788,0.000119,0,0,0,0,0.135135,0.008333,0.007375,0.002336,0,false
0.101045,0.045455,0,0.045455,0.073237,0.045614,0.045,0.217116,0.160365,0.012974,0.045455,0.012974,0.087786,0.022727,0.017241,0,0.27027,0.1,0.078171,0.065421,0.045455,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.059233,0.022727,0,0.022727,0.035262,0.020921,0.07,0.134326,0.118823,0.003684,0.022727,0.003684,0.061069,0,0,0,0.27027,0.075,0.038348,0.030374,0.022727,false
0.170732,0.068182,0.08,0.045455,0.124774,0.100289,0.035,0.256372,0.298456,0.033703,0.098485,0.033703,0.137405,0.045455,0.103448,0,0.459459,0.308333,0.115044,0.140187,0.068182,false
0.003484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.139373,0.022727,0,0.022727,0.13472,0.100808,0.05,0.184744,0.416347,0.024408,0.102273,0.024408,0.137405,0,0.051724,0,0.324324,0.241667,0.148968,0.11215,0.056818,false
0.038328,0,0,0,0.035262,0.020131,0.1,0.091163,0.168497,0.002405,0.018939,0.002405,0.030534,0,0.017241,0,0.189189,0.083333,0.036873,0.03271,0,false
0.243902,0.204545,0.28,0.204545,0.151899,0.112906,0.025,0.340465,0.253082,0.050374,0.113636,0.050375,0.232824,0,0.137931,0,0.405405,0.208333,0.157817,0.142523,0.193182,false
0.003484,0,0,0,0.007233,0.003031,0.165,0.055814,0.041438,0.000222,0.003788,0.000222,0,0,0,0,0.162162,0.016667,0.00885,0.004673,0,false
0.212544,0.204545,0.24,0.204545,0.121157,0.093468,0.03,0.320744,0.222366,0.039288,0.094697,0.039288,0.164122,0.090909,0.189655,0,0.513514,0.225,0.125369,0.114486,0.204545,false
0.205575,0.363636,0.16,0.136364,0.288427,0.238913,0.015,0.724093,0.251787,0.226718,0.238636,0.226718,0.145038,0,0.327586,0,0.594595,0.325,0.266962,0.32243,0.363636,false
0,0,0,0,0.003617,0.00101,0,0,0,0,0,0,0,0,0,0,0.108108,0,0.0059,0,0,false
0.271777,0.136364,0.12,0.090909,0.132007,0.107541,0.02,0.418605,0.196053,0.058993,0.106061,0.058993,0.21374,0.363636,0.086207,0,0.72973,0.25,0.141593,0.116822,0.136364,false
0.003484,0,0,0,0.004521,0.001466,0.25,0.037209,0.030042,0.000071,0,0.000071,0,0,0,0,0.108108,0.008333,0.0059,0.002336,0,false
0.073171,0.022727,0,0.022727,0.031646,0.018776,0.08,0.117209,0.122242,0.002884,0.018939,0.002884,0.057252,0,0.051724,0,0.243243,0.083333,0.030973,0.03271,0.022727,false
0.003484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.087108,0.068182,0.08,0.045455,0.056962,0.037829,0.05,0.181395,0.159122,0.008992,0.037879,0.008992,0.076336,0.022727,0,0,0.351351,0.116667,0.061947,0.049065,0.068182,false
0.062718,0.022727,0,0,0.020796,0.011618,0.05,0.184186,0.04812,0.002804,0.011364,0.002804,0.030534,0.113636,0.051724,0,0.297297,0.041667,0.020649,0.021028,0.022727,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.094077,0.227273,0.4,0.204545,0.109403,0.077078,0.035,0.24986,0.235419,0.025235,0.075758,0.025235,0.09542,0,0.017241,0,0.324324,0.175,0.109145,0.109813,0.227273,false
0.010453,0,0,0,0.004521,0.001466,0.25,0.037209,0.030042,0.000071,0,0.000071,0.007634,0,0,0,0.108108,0.008333,0.0059,0.002336,0,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.010453,0,0,0,0.002712,0.0006,0.5,0.018605,0.024604,0.000015,0,0.000014,0,0,0,0,0.054054,0.008333,0.00295,0.002336,0,false
0.233449,0.386364,0.16,0.386364,0.173599,0.134677,0.03,0.288,0.35678,0.050841,0.136364,0.050841,0.20229,0.227273,0.051724,0,0.432432,0.258333,0.19469,0.140187,0.386364,true
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.073171,0.022727,0,0.022727,0.050633,0.03199,0.07,0.131535,0.185538,0.005515,0.030303,0.005515,0.061069,0.022727,0.034483,0,0.243243,0.116667,0.050147,0.051402,0.022727,false
0.02439,0,0,0,0.024412,0.012982,0.12,0.076837,0.129079,0.001306,0.011364,0.001306,0.019084,0,0,0,0.162162,0.066667,0.023599,0.025701,0,false
0.041812,0.022727,0,0.022727,0.026221,0.013943,0.075,0.124093,0.085776,0.002266,0.015152,0.002266,0.034351,0.022727,0.017241,0,0.216216,0.05,0.028024,0.023364,0.022727,false
0.027875,0.022727,0,0,0.016275,0.008412,0.075,0.125581,0.051124,0.001384,0.007576,0.001384,0.022901,0,0,0,0.243243,0.033333,0.017699,0.014019,0.022727,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,true
0.003484,0,0,0,0.01085,0.005034,0.2,0.046512,0.082617,0.000307,0.003788,0.000307,0,0,0,0,0.135135,0.041667,0.010324,0.011682,0,false
0.02439,0,0,0,0.018083,0.009054,0.125,0.074419,0.092821,0.000883,0.007576,0.000883,0.022901,0,0,0,0.162162,0.05,0.017699,0.018692,0,false
0.027875,0,0,0,0.026221,0.014969,0.08,0.115163,0.099244,0.002258,0.015152,0.002258,0.022901,0,0.017241,0,0.243243,0.066667,0.026549,0.025701,0,false
0.055749,0.022727,0,0.022727,0.022604,0.011682,0.08,0.11907,0.074847,0.001823,0.011364,0.001823,0.045802,0,0.051724,0,0.216216,0.041667,0.025074,0.018692,0.022727,false
0.003484,0,0,0,0.002712,0.0006,0.5,0.018605,0.024604,0.000015,0,0.000014,0,0,0,0,0.054054,0.008333,0.00295,0.002336,0,false
0.062718,0.045455,0,0,0.028029,0.016001,0.07,0.132837,0.091889,0.002787,0.015152,0.002786,0.057252,0,0.034483,0,0.27027,0.058333,0.030973,0.023364,0.034091,true
0.198606,0.045455,0,0.045455,0.172694,0.128364,0.025,0.390698,0.250699,0.065721,0.128788,0.06572,0.175573,0.045455,0.051724,0,0.405405,0.208333,0.178466,0.163551,0.045455,true
0.073171,0.045455,0,0.045455,0.042495,0.02607,0.045,0.198512,0.100228,0.00678,0.026515,0.006779,0.053435,0.045455,0.034483,0,0.324324,0.075,0.045723,0.037383,0.045455,true
0.135889,0.090909,0,0.068182,0.073237,0.052038,0.05,0.177674,0.223609,0.01211,0.05303,0.012111,0.114504,0,0.017241,0,0.324324,0.183333,0.067847,0.081776,0.090909,false
0.066202,0,0,0,0.056058,0.036802,0.09,0.103442,0.271729,0.004985,0.037879,0.004985,0.045802,0,0,0,0.216216,0.15,0.054572,0.058411,0,false
0.010453,0,0,0,0.006329,0.002284,0.5,0.018605,0.093701,0.000056,0.003788,0.000056,0.003817,0,0,0,0.054054,0.033333,0.004425,0.009346,0,false
0.027875,0,0,0,0.009946,0.004614,0.165,0.055814,0.063089,0.000337,0.003788,0.000337,0.022901,0,0.017241,0,0.162162,0.033333,0.010324,0.009346,0,false
0.25784,0.159091,0.08,0.159091,0.22604,0.17131,0.015,0.541395,0.241479,0.121522,0.170455,0.121523,0.240458,0.113636,0.086207,0,0.459459,0.216667,0.237463,0.207944,0.159091,true
